epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
25,615.66,1.38566,0.70124,1.17651,0.95135,0.96575,0.98441,0.60092,1.40816,0.57654,1.27493,0.000865839,0.000865839,0.000865839
26,640.073,1.39451,0.71234,1.19613,0.92489,0.87671,0.91573,0.5414,1.40442,0.8341,1.28295,0.000855018,0.000855018,0.000855018
27,664.478,1.38954,0.70543,1.18159,0.93089,0.92266,0.97652,0.57957,1.41829,0.63399,1.31796,0.000843851,0.000843851,0.000843851
28,688.62,1.39273,0.66801,1.19589,0.9522,0.95507,0.98433,0.60129,1.39975,0.60973,1.30849,0.000832349,0.000832349,0.000832349
29,713.066,1.35384,0.67824,1.17786,0.90644,0.9589,0.9764,0.57342,1.41839,0.62367,1.30027,0.000820525,0.000820525,0.000820525
30,737.722,1.37076,0.6629,1.16983,0.91616,0.97302,0.98494,0.60082,1.38237,0.59365,1.26193,0.000808389,0.000808389,0.000808389
31,762.13,1.38487,0.66788,1.1906,0.92856,0.94521,0.97989,0.57417,1.46574,0.67168,1.30487,0.000795954,0.000795954,0.000795954
32,786.412,1.36495,0.65062,1.15906,0.93345,0.96071,0.98836,0.61704,1.39843,0.57604,1.2912,0.000783231,0.000783231,0.000783231
33,810.882,1.35362,0.68193,1.16697,0.93293,0.96575,0.97827,0.591,1.4364,0.58491,1.3476,0.000770234,0.000770234,0.000770234
34,834.819,1.36881,0.67337,1.17105,0.93867,0.94349,0.98629,0.62984,1.34618,0.59056,1.26153,0.000756976,0.000756976,0.000756976
35,858.719,1.37345,0.65753,1.1746,0.95045,0.94521,0.98831,0.61041,1.3588,0.55716,1.2592,0.000743468,0.000743468,0.000743468
36,882.428,1.35743,0.669,1.16252,0.94563,0.9726,0.98431,0.59508,1.38556,0.56112,1.26867,0.000729725,0.000729725,0.000729725
37,906.022,1.33583,0.66348,1.15814,0.90212,0.94691,0.97959,0.60586,1.36179,0.58487,1.24365,0.000715761,0.000715761,0.000715761
38,929.666,1.36817,0.64804,1.15951,0.90575,0.98734,0.98379,0.60971,1.3847,0.54796,1.27963,0.000701588,0.000701588,0.000701588
39,953.41,1.34528,0.6644,1.16132,0.93331,0.95205,0.98743,0.59194,1.39088,0.5729,1.2917,0.000687222,0.000687222,0.000687222
40,977.135,1.31992,0.64097,1.14926,0.91288,0.96575,0.98431,0.6074,1.39284,0.56784,1.27013,0.000672675,0.000672675,0.000672675
41,1000.72,1.32376,0.63708,1.15194,0.95166,0.94398,0.97875,0.58894,1.3651,0.58477,1.261,0.000657963,0.000657963,0.000657963
42,1024.35,1.35945,0.63625,1.16069,0.93926,0.97945,0.98362,0.61867,1.35238,0.56796,1.24913,0.000643101,0.000643101,0.000643101
43,1048.02,1.33666,0.63046,1.15759,0.93374,0.9589,0.98589,0.61026,1.42036,0.57234,1.30153,0.000628101,0.000628101,0.000628101
44,1071.63,1.33042,0.62842,1.16097,0.90594,0.98958,0.98812,0.61687,1.37663,0.54166,1.2762,0.000612981,0.000612981,0.000612981
45,1095.68,1.33203,0.6164,1.15746,0.94659,0.97114,0.98987,0.61832,1.41895,0.55337,1.27488,0.000597754,0.000597754,0.000597754
46,1119.49,1.3152,0.61657,1.14555,0.94016,0.96847,0.99029,0.6071,1.39023,0.55028,1.26112,0.000582435,0.000582435,0.000582435
47,1144.44,1.32246,0.6273,1.14089,0.94401,0.94521,0.98722,0.60598,1.41372,0.55215,1.2867,0.00056704,0.00056704,0.00056704
48,1168.31,1.30318,0.62042,1.14789,0.91683,0.99315,0.98795,0.61912,1.37482,0.57727,1.2667,0.000551584,0.000551584,0.000551584
49,1191.94,1.3049,0.61814,1.14443,0.92186,0.97945,0.98794,0.60836,1.37123,0.54028,1.28015,0.000536081,0.000536081,0.000536081
50,1215.62,1.3198,0.63146,1.1599,0.93469,0.9589,0.98633,0.6107,1.39332,0.56924,1.2604,0.000520548,0.000520548,0.000520548
51,1239.24,1.31254,0.60219,1.15699,0.96358,0.93836,0.98564,0.62393,1.35164,0.54494,1.25074,0.000505,0.000505,0.000505
52,1262.88,1.30261,0.59579,1.13318,0.95868,0.95361,0.98496,0.62789,1.35944,0.54047,1.25808,0.000489452,0.000489452,0.000489452
53,1286.53,1.30111,0.60204,1.127,0.95905,0.96246,0.98785,0.63433,1.33841,0.53203,1.23733,0.000473919,0.000473919,0.000473919
54,1310.14,1.28872,0.59184,1.1389,0.96805,0.96575,0.98757,0.63217,1.35997,0.51939,1.24594,0.000458416,0.000458416,0.000458416
55,1333.88,1.28419,0.61313,1.15272,0.98949,0.91781,0.98886,0.64021,1.33961,0.57048,1.24554,0.00044296,0.00044296,0.00044296
56,1357.55,1.28146,0.59617,1.12117,0.9655,0.96575,0.99009,0.63193,1.33385,0.50557,1.24072,0.000427565,0.000427565,0.000427565
57,1381.19,1.29962,0.59513,1.14378,0.97211,0.93836,0.98606,0.62227,1.35375,0.52953,1.26048,0.000412246,0.000412246,0.000412246
58,1404.75,1.2914,0.59054,1.13249,0.97432,0.94521,0.98844,0.63466,1.34695,0.52077,1.24224,0.000397019,0.000397019,0.000397019
59,1428.32,1.27674,0.57366,1.13759,0.9523,0.95715,0.98818,0.62347,1.34519,0.51912,1.24852,0.000381899,0.000381899,0.000381899
60,1451.98,1.26191,0.56348,1.12946,0.96824,0.93151,0.98323,0.62343,1.35651,0.56476,1.25121,0.000366899,0.000366899,0.000366899
61,1475.62,1.28671,0.57357,1.12044,0.95386,0.95205,0.98579,0.61394,1.35583,0.50732,1.25088,0.000352037,0.000352037,0.000352037
62,1499.16,1.28924,0.57001,1.1255,0.95441,0.94521,0.98718,0.63879,1.31968,0.52646,1.22918,0.000337325,0.000337325,0.000337325
63,1522.72,1.27334,0.56991,1.13275,0.93979,0.97945,0.98987,0.62476,1.34081,0.49578,1.23924,0.000322778,0.000322778,0.000322778
64,1546.28,1.23883,0.55946,1.10559,0.97527,0.93836,0.98876,0.64101,1.33769,0.53002,1.23836,0.000308412,0.000308412,0.000308412
65,1569.94,1.24937,0.57406,1.11067,0.96116,0.94521,0.98842,0.6369,1.33799,0.5107,1.23666,0.000294239,0.000294239,0.000294239
66,1593.46,1.25473,0.56663,1.12083,0.96336,0.95205,0.9853,0.6171,1.36187,0.51243,1.26159,0.000280275,0.000280275,0.000280275
67,1617.14,1.24373,0.55252,1.11475,0.95331,0.9589,0.98832,0.60686,1.40371,0.51512,1.27023,0.000266532,0.000266532,0.000266532
68,1640.74,1.23573,0.54921,1.10605,0.97336,0.93151,0.98715,0.6236,1.3624,0.5368,1.25645,0.000253024,0.000253024,0.000253024
69,1664.35,1.23269,0.53777,1.11459,0.95876,0.95545,0.99011,0.62379,1.36537,0.52077,1.25981,0.000239766,0.000239766,0.000239766
70,1688.05,1.21022,0.53497,1.09861,0.9588,0.95641,0.98978,0.63898,1.32686,0.50064,1.25043,0.000226769,0.000226769,0.000226769
71,1711.68,1.23312,0.5411,1.10752,0.97171,0.9409,0.98579,0.63168,1.32868,0.51539,1.24707,0.000214046,0.000214046,0.000214046
72,1735.3,1.23784,0.55454,1.1164,0.96441,0.9726,0.9907,0.63304,1.33028,0.49984,1.25019,0.000201611,0.000201611,0.000201611
73,1758.99,1.23433,0.54285,1.09834,0.97143,0.95205,0.99078,0.64334,1.31752,0.49454,1.24175,0.000189475,0.000189475,0.000189475
74,1782.52,1.22889,0.53703,1.12335,0.95868,0.95354,0.98934,0.63677,1.33193,0.50311,1.24145,0.000177651,0.000177651,0.000177651
75,1806.15,1.22223,0.53243,1.10656,0.94607,0.96575,0.98949,0.64248,1.33553,0.50929,1.24105,0.000166149,0.000166149,0.000166149
76,1829.77,1.22102,0.53917,1.09679,0.9652,0.94996,0.98884,0.63969,1.32842,0.51713,1.24098,0.000154982,0.000154982,0.000154982
77,1853.34,1.22217,0.53804,1.10139,0.98547,0.92892,0.98928,0.62759,1.33719,0.50514,1.24617,0.000144161,0.000144161,0.000144161
78,1877.01,1.19175,0.52313,1.08179,0.93983,0.96278,0.98904,0.64754,1.32728,0.51536,1.23011,0.000133695,0.000133695,0.000133695
79,1900.69,1.19923,0.52405,1.09453,0.96032,0.95205,0.98979,0.62911,1.32207,0.50339,1.23824,0.000123596,0.000123596,0.000123596
80,1924.19,1.21922,0.53275,1.10987,0.95937,0.9726,0.98997,0.64501,1.32131,0.48699,1.23579,0.000113873,0.000113873,0.000113873
81,1947.7,1.19266,0.53032,1.10844,0.9655,0.95846,0.99037,0.64248,1.31108,0.48247,1.23221,0.000104537,0.000104537,0.000104537
82,1971.24,1.22188,0.60608,1.09344,0.9571,0.9589,0.99029,0.64404,1.32308,0.50039,1.23655,9.55951e-05,9.55951e-05,9.55951e-05
83,1994.88,1.20766,0.53346,1.1057,0.93763,0.96575,0.9892,0.63695,1.34079,0.51709,1.23512,8.70577e-05,8.70577e-05,8.70577e-05
84,2018.48,1.18579,0.52577,1.09438,0.94626,0.96476,0.98943,0.63772,1.33117,0.51138,1.23634,7.89327e-05,7.89327e-05,7.89327e-05
85,2042.12,1.17689,0.50587,1.07905,0.95517,0.95205,0.98784,0.64269,1.32905,0.514,1.23695,7.12282e-05,7.12282e-05,7.12282e-05
86,2065.75,1.15501,0.51549,1.07752,0.9613,0.95205,0.99004,0.63853,1.32818,0.49423,1.23974,6.39518e-05,6.39518e-05,6.39518e-05
87,2089.4,1.17526,0.51486,1.07444,0.95226,0.9589,0.98977,0.64293,1.32253,0.51075,1.23512,5.71106e-05,5.71106e-05,5.71106e-05
88,2112.97,1.17045,0.51395,1.09256,0.93549,0.9726,0.99013,0.63879,1.33073,0.50925,1.23936,5.07115e-05,5.07115e-05,5.07115e-05
89,2136.59,1.18115,0.51949,1.0893,0.94032,0.97121,0.98936,0.64514,1.3343,0.51313,1.2465,4.47606e-05,4.47606e-05,4.47606e-05
90,2160.32,1.19097,0.53257,1.09791,0.94255,0.96575,0.98909,0.6449,1.33156,0.51074,1.23939,3.9264e-05,3.9264e-05,3.9264e-05
91,2183.36,1.15118,0.47878,1.16751,0.94697,0.97848,0.98773,0.63613,1.34287,0.49768,1.24625,3.4227e-05,3.4227e-05,3.4227e-05
92,2206.23,1.16785,0.47037,1.14514,0.94322,0.9726,0.9871,0.63671,1.34404,0.50007,1.25159,2.96546e-05,2.96546e-05,2.96546e-05
93,2229.2,1.16313,0.47184,1.14145,0.94451,0.97945,0.98717,0.63696,1.33904,0.50109,1.24468,2.55513e-05,2.55513e-05,2.55513e-05
94,2252.08,1.15414,0.46819,1.14455,0.94687,0.97661,0.98731,0.64465,1.33026,0.50026,1.24289,2.19212e-05,2.19212e-05,2.19212e-05
95,2275.05,1.14332,0.46546,1.14745,0.94434,0.9726,0.98739,0.6398,1.33352,0.49885,1.24374,1.87678e-05,1.87678e-05,1.87678e-05
96,2298.01,1.15179,0.47063,1.14657,0.94449,0.9726,0.98734,0.63625,1.33417,0.50054,1.24224,1.60943e-05,1.60943e-05,1.60943e-05
97,2320.95,1.12684,0.45672,1.14917,0.94503,0.9726,0.98547,0.63742,1.3337,0.5032,1.24179,1.39032e-05,1.39032e-05,1.39032e-05
98,2343.85,1.13561,0.46625,1.15487,0.94689,0.97692,0.9856,0.64144,1.33172,0.50249,1.24293,1.21968e-05,1.21968e-05,1.21968e-05
99,2366.87,1.1339,0.46563,1.14874,0.94689,0.97689,0.9855,0.63603,1.33466,0.50202,1.24395,1.09768e-05,1.09768e-05,1.09768e-05
100,2390.18,1.12809,0.45761,1.14568,0.9441,0.9726,0.98553,0.63797,1.33629,0.50523,1.24357,1.02443e-05,1.02443e-05,1.02443e-05
